Invoice Number,Invoice Date,Amount,Status,Recurring,First Invoice,Amount Due,Payments,Currency,Customer Billing Country
87995,23-Sep-2022 21:48,147,Payment Due,TRUE,FALSE,147,0,USD,
87994,23-Sep-2022 21:46,49,Paid,TRUE,FALSE,0,49,USD,
87993,23-Sep-2022 21:43,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87992,23-Sep-2022 21:43,49,Paid,TRUE,TRUE,0,49,USD,
87990,23-Sep-2022 21:39,20,Paid,FALSE,FALSE,0,20,USD,
87991,23-Sep-2022 21:39,49,Paid,TRUE,TRUE,0,49,USD,
87989,23-Sep-2022 21:37,10,Paid,FALSE,TRUE,0,10,USD,
87988,23-Sep-2022 21:37,20,Voided,FALSE,FALSE,20,0,USD,
87987,23-Sep-2022 21:36,10,Voided,FALSE,FALSE,10,0,USD,
87986,23-Sep-2022 21:36,10,Paid,FALSE,FALSE,0,10,USD,
87985,23-Sep-2022 21:36,10,Voided,FALSE,FALSE,10,0,USD,
87984,23-Sep-2022 21:36,10,Voided,FALSE,FALSE,10,0,USD,
87983,23-Sep-2022 21:35,10,Paid,FALSE,FALSE,0,10,USD,
87982,23-Sep-2022 21:35,10,Paid,FALSE,FALSE,0,10,USD,
87981,23-Sep-2022 21:34,10,Voided,FALSE,FALSE,10,0,USD,
87980,23-Sep-2022 21:34,10,Voided,FALSE,FALSE,10,0,USD,
87979,23-Sep-2022 21:33,49,Payment Due,TRUE,FALSE,49,0,USD,
87978,23-Sep-2022 21:33,10,Paid,FALSE,FALSE,0,10,USD,
87977,23-Sep-2022 21:30,40,Paid,FALSE,FALSE,0,40,USD,
87976,23-Sep-2022 21:30,20,Paid,FALSE,FALSE,0,20,USD,
87975,23-Sep-2022 21:29,40,Voided,FALSE,FALSE,40,0,USD,
87974,23-Sep-2022 21:27,49,Payment Due,TRUE,FALSE,49,0,USD,
87973,23-Sep-2022 21:26,98,Payment Due,TRUE,FALSE,98,0,USD,
87972,23-Sep-2022 21:25,10,Paid,FALSE,TRUE,0,10,USD,
87971,23-Sep-2022 21:24,10,Voided,FALSE,FALSE,10,0,USD,
87970,23-Sep-2022 21:23,200,Paid,FALSE,FALSE,0,200,USD,
87969,23-Sep-2022 21:22,200,Voided,FALSE,FALSE,200,0,USD,
87968,23-Sep-2022 21:22,5800,Payment Due,TRUE,FALSE,5800,0,INR,
87967,23-Sep-2022 21:17,10,Voided,FALSE,FALSE,10,0,USD,
87966,23-Sep-2022 21:15,10,Voided,FALSE,FALSE,10,0,USD,
87965,23-Sep-2022 21:14,50,Paid,FALSE,FALSE,0,50,USD,
87964,23-Sep-2022 21:14,49,Paid,TRUE,TRUE,0,49,USD,
87963,23-Sep-2022 21:14,20,Paid,FALSE,FALSE,0,20,USD,
87962,23-Sep-2022 21:13,10,Voided,FALSE,FALSE,10,0,USD,
87961,23-Sep-2022 21:12,12,Paid,FALSE,FALSE,0,12,USD,
87960,23-Sep-2022 21:11,12,Voided,FALSE,FALSE,12,0,USD,
87959,23-Sep-2022 21:10,2900,Paid,TRUE,FALSE,0,2900,INR,
87958,23-Sep-2022 21:08,49,Paid,TRUE,TRUE,0,49,USD,
87957,23-Sep-2022 21:08,50,Voided,FALSE,FALSE,50,0,USD,
87956,23-Sep-2022 21:06,0,Paid,TRUE,TRUE,0,0,USD,
87955,23-Sep-2022 21:06,30,Voided,FALSE,FALSE,30,0,USD,
87954,23-Sep-2022 21:05,98,Payment Due,TRUE,FALSE,98,0,USD,
87953,23-Sep-2022 21:04,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87952,23-Sep-2022 21:03,49,Paid,TRUE,TRUE,0,49,USD,
87951,23-Sep-2022 21:02,2900,Paid,TRUE,TRUE,0,2900,INR,
87950,23-Sep-2022 21:02,5800,Paid,TRUE,FALSE,0,5800,INR,
87949,23-Sep-2022 21:02,121,Paid,TRUE,FALSE,0,121,USD,
87948,23-Sep-2022 21:01,5800,Payment Due,TRUE,FALSE,5800,0,INR,
87947,23-Sep-2022 20:59,49,Paid,TRUE,FALSE,0,49,USD,EC
87946,23-Sep-2022 20:58,49,Paid,TRUE,TRUE,0,49,USD,
87945,23-Sep-2022 20:58,49,Paid,TRUE,TRUE,0,49,USD,
87944,23-Sep-2022 20:57,10,Voided,FALSE,FALSE,10,0,USD,
87943,23-Sep-2022 20:55,10,Paid,FALSE,TRUE,0,10,USD,
87942,23-Sep-2022 20:55,10,Voided,FALSE,FALSE,10,0,USD,
87941,23-Sep-2022 20:54,10,Voided,FALSE,FALSE,10,0,USD,
87940,23-Sep-2022 20:54,10,Voided,FALSE,FALSE,10,0,USD,
87939,23-Sep-2022 20:54,10,Voided,FALSE,FALSE,10,0,USD,
87938,23-Sep-2022 20:53,10,Voided,FALSE,FALSE,10,0,USD,
87937,23-Sep-2022 20:51,10,Voided,FALSE,FALSE,10,0,USD,
87936,23-Sep-2022 20:50,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87935,23-Sep-2022 20:50,20,Paid,FALSE,FALSE,0,20,USD,
87934,23-Sep-2022 20:50,10,Paid,FALSE,FALSE,0,10,USD,
87933,23-Sep-2022 20:49,10,Voided,FALSE,FALSE,10,0,USD,
87932,23-Sep-2022 20:49,50,Paid,FALSE,FALSE,0,50,USD,
87931,23-Sep-2022 20:47,50,Voided,FALSE,FALSE,50,0,USD,
87930,23-Sep-2022 20:43,100,Paid,FALSE,FALSE,0,100,USD,
87929,23-Sep-2022 20:43,49,Paid,TRUE,TRUE,0,49,USD,
87928,23-Sep-2022 20:42,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87927,23-Sep-2022 20:41,28,Voided,FALSE,FALSE,28,0,USD,
87926,23-Sep-2022 20:40,2900,Paid,TRUE,TRUE,0,2900,INR,
87925,23-Sep-2022 20:39,10,Paid,FALSE,FALSE,0,10,USD,
87924,23-Sep-2022 20:39,49,Paid,TRUE,TRUE,0,49,USD,
87923,23-Sep-2022 20:38,28,Voided,FALSE,FALSE,28,0,USD,
87922,23-Sep-2022 20:38,39.2,Paid,TRUE,FALSE,0,39.2,USD,
87921,23-Sep-2022 20:36,12,Paid,FALSE,FALSE,0,12,USD,
87920,23-Sep-2022 20:36,12,Voided,FALSE,FALSE,12,0,USD,
87919,23-Sep-2022 20:35,12,Paid,FALSE,FALSE,0,12,USD,
87918,23-Sep-2022 20:35,400,Paid,FALSE,FALSE,0,400,USD,
87917,23-Sep-2022 20:35,12,Voided,FALSE,FALSE,12,0,USD,
87916,23-Sep-2022 20:34,12,Paid,FALSE,FALSE,0,12,USD,
87915,23-Sep-2022 20:34,12,Voided,FALSE,FALSE,12,0,USD,
87914,23-Sep-2022 20:34,400,Voided,FALSE,FALSE,400,0,USD,
87913,23-Sep-2022 20:33,12,Paid,FALSE,FALSE,0,12,USD,
87912,23-Sep-2022 20:33,12,Voided,FALSE,FALSE,12,0,USD,
87911,23-Sep-2022 20:32,12,Paid,FALSE,FALSE,0,12,USD,
87910,23-Sep-2022 20:32,49,Paid,TRUE,TRUE,0,49,USD,
87909,23-Sep-2022 20:32,12,Voided,FALSE,FALSE,12,0,USD,
87908,23-Sep-2022 20:31,12,Paid,FALSE,FALSE,0,12,USD,
87907,23-Sep-2022 20:31,100,Paid,FALSE,FALSE,0,100,USD,
87906,23-Sep-2022 20:31,12,Voided,FALSE,FALSE,12,0,USD,
87905,23-Sep-2022 20:29,12,Paid,FALSE,FALSE,0,12,USD,
87904,23-Sep-2022 20:29,12,Voided,FALSE,FALSE,12,0,USD,
87903,23-Sep-2022 20:29,12,Paid,FALSE,FALSE,0,12,USD,
87902,23-Sep-2022 20:29,50,Paid,FALSE,TRUE,0,50,USD,
87901,23-Sep-2022 20:28,12,Voided,FALSE,FALSE,12,0,USD,
87900,23-Sep-2022 20:28,12,Paid,FALSE,FALSE,0,12,USD,
87899,23-Sep-2022 20:27,20,Voided,FALSE,FALSE,20,0,USD,
87898,23-Sep-2022 20:27,100,Paid,FALSE,FALSE,0,100,USD,
87897,23-Sep-2022 20:27,12,Paid,FALSE,FALSE,0,12,USD,
87896,23-Sep-2022 20:26,12,Paid,FALSE,FALSE,0,12,USD,
87894,23-Sep-2022 20:25,30,Paid,FALSE,FALSE,0,30,USD,
87895,23-Sep-2022 20:25,49,Paid,TRUE,TRUE,0,49,USD,
87893,23-Sep-2022 20:23,98,Paid,TRUE,FALSE,0,98,USD,
87892,23-Sep-2022 20:23,14.5,Paid,FALSE,FALSE,0,14.5,USD,
87891,23-Sep-2022 20:22,14.5,Voided,FALSE,FALSE,14.5,0,USD,
87890,23-Sep-2022 20:22,15,Paid,FALSE,FALSE,0,15,USD,
87889,23-Sep-2022 20:21,15,Voided,FALSE,FALSE,15,0,USD,
87888,23-Sep-2022 20:21,14.5,Paid,FALSE,FALSE,0,14.5,USD,
87887,23-Sep-2022 20:21,14.5,Voided,FALSE,FALSE,14.5,0,USD,
87886,23-Sep-2022 20:21,15,Paid,FALSE,FALSE,0,15,USD,
87885,23-Sep-2022 20:20,15,Voided,FALSE,FALSE,15,0,USD,
87884,23-Sep-2022 20:20,14.5,Paid,FALSE,FALSE,0,14.5,USD,
87883,23-Sep-2022 20:20,200,Paid,FALSE,FALSE,0,200,USD,IN
87882,23-Sep-2022 20:20,14.5,Voided,FALSE,FALSE,14.5,0,USD,
87881,23-Sep-2022 20:20,49,Paid,TRUE,FALSE,0,49,USD,
87880,23-Sep-2022 20:19,10.8,Paid,FALSE,FALSE,0,10.8,USD,
87879,23-Sep-2022 20:19,10.8,Voided,FALSE,FALSE,10.8,0,USD,
87878,23-Sep-2022 20:19,11.5,Paid,FALSE,FALSE,0,11.5,USD,
87877,23-Sep-2022 20:18,11.5,Voided,FALSE,FALSE,11.5,0,USD,
87876,23-Sep-2022 20:18,11,Paid,FALSE,FALSE,0,11,USD,
87875,23-Sep-2022 20:18,11,Voided,FALSE,FALSE,11,0,USD,
87874,23-Sep-2022 20:17,11,Paid,FALSE,FALSE,0,11,USD,
87873,23-Sep-2022 20:17,11,Voided,FALSE,FALSE,11,0,USD,
87872,23-Sep-2022 20:17,10,Paid,FALSE,FALSE,0,10,USD,
87871,23-Sep-2022 20:17,20,Paid,FALSE,FALSE,0,20,USD,
87870,23-Sep-2022 20:16,11,Paid,FALSE,FALSE,0,11,USD,
87869,23-Sep-2022 20:16,11,Voided,FALSE,FALSE,11,0,USD,
87868,23-Sep-2022 20:16,10,Voided,FALSE,FALSE,10,0,USD,
87866,23-Sep-2022 20:16,109,Paid,TRUE,FALSE,0,109,USD,IN
87867,23-Sep-2022 20:16,11,Paid,FALSE,FALSE,0,11,USD,
87865,23-Sep-2022 20:16,11,Voided,FALSE,FALSE,11,0,USD,
87864,23-Sep-2022 20:15,11,Paid,FALSE,FALSE,0,11,USD,
87863,23-Sep-2022 20:15,11,Voided,FALSE,FALSE,11,0,USD,
87862,23-Sep-2022 20:15,90,Paid,FALSE,FALSE,0,90,USD,
87861,23-Sep-2022 20:15,11,Paid,FALSE,FALSE,0,11,USD,
87859,23-Sep-2022 20:14,11,Voided,FALSE,FALSE,11,0,USD,
87860,23-Sep-2022 20:14,10,Paid,FALSE,FALSE,0,10,USD,
87858,23-Sep-2022 20:14,49,Paid,TRUE,FALSE,0,49,USD,
87857,23-Sep-2022 20:14,12,Paid,FALSE,FALSE,0,12,USD,
87856,23-Sep-2022 20:14,12,Voided,FALSE,FALSE,12,0,USD,
87855,23-Sep-2022 20:14,12,Paid,FALSE,FALSE,0,12,USD,
87854,23-Sep-2022 20:13,14,Paid,FALSE,FALSE,0,14,USD,
87852,23-Sep-2022 20:13,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87853,23-Sep-2022 20:13,14,Paid,FALSE,FALSE,0,14,USD,
87851,23-Sep-2022 20:13,11,Paid,FALSE,FALSE,0,11,USD,
87850,23-Sep-2022 20:12,11,Paid,FALSE,FALSE,0,11,USD,
87849,23-Sep-2022 20:11,500,Voided,FALSE,FALSE,500,0,USD,
87848,23-Sep-2022 20:11,25,Paid,FALSE,FALSE,0,25,USD,
87847,23-Sep-2022 20:10,49,Paid,TRUE,TRUE,0,49,USD,
87846,23-Sep-2022 20:10,49,Paid,TRUE,TRUE,0,49,USD,
87845,23-Sep-2022 20:10,20,Paid,FALSE,FALSE,0,20,USD,
87844,23-Sep-2022 20:08,2900,Paid,TRUE,TRUE,0,2900,INR,
87843,23-Sep-2022 20:08,49,Paid,TRUE,TRUE,0,49,USD,
87842,23-Sep-2022 20:05,20,Paid,FALSE,FALSE,0,20,USD,
87841,23-Sep-2022 20:05,100,Paid,FALSE,FALSE,0,100,USD,
87840,23-Sep-2022 20:03,100,Voided,FALSE,FALSE,100,0,USD,
87839,23-Sep-2022 20:03,49,Paid,TRUE,TRUE,0,49,USD,
87838,23-Sep-2022 20:03,399,Paid,TRUE,FALSE,0,399,HKD,
87837,23-Sep-2022 20:01,49,Paid,TRUE,TRUE,0,49,USD,
87836,23-Sep-2022 20:00,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87835,23-Sep-2022 19:58,49,Paid,TRUE,FALSE,0,49,USD,
87834,23-Sep-2022 19:58,20,Voided,FALSE,FALSE,20,0,USD,
87833,23-Sep-2022 19:55,49,Paid,TRUE,TRUE,0,49,USD,
87832,23-Sep-2022 19:51,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87831,23-Sep-2022 19:51,13,Voided,FALSE,FALSE,13,0,USD,
87830,23-Sep-2022 19:48,49,Paid,TRUE,FALSE,0,49,USD,
87829,23-Sep-2022 19:48,13,Voided,FALSE,FALSE,13,0,USD,
87828,23-Sep-2022 19:48,2900,Paid,TRUE,TRUE,0,2900,INR,
87827,23-Sep-2022 19:45,31.36,Payment Due,TRUE,FALSE,31.36,0,USD,
87826,23-Sep-2022 19:42,12,Paid,FALSE,FALSE,0,12,USD,
87825,23-Sep-2022 19:41,49,Paid,TRUE,TRUE,0,49,USD,
87824,23-Sep-2022 19:39,30,Paid,FALSE,FALSE,0,30,USD,
87823,23-Sep-2022 19:38,49,Paid,TRUE,FALSE,0,49,USD,
87822,23-Sep-2022 19:37,20,Voided,FALSE,FALSE,20,0,USD,
87821,23-Sep-2022 19:35,30,Voided,FALSE,FALSE,30,0,USD,
87820,23-Sep-2022 19:35,78.4,Paid,TRUE,FALSE,0,78.4,USD,
87819,23-Sep-2022 19:34,100,Voided,FALSE,FALSE,100,0,USD,
87818,23-Sep-2022 19:33,10,Paid,FALSE,FALSE,0,10,USD,
87817,23-Sep-2022 19:28,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87816,23-Sep-2022 19:26,39.2,Paid,TRUE,FALSE,0,39.2,USD,
87815,23-Sep-2022 19:24,0,Paid,TRUE,FALSE,0,0,USD,
87814,23-Sep-2022 19:21,147,Payment Due,TRUE,FALSE,147,0,USD,
87813,23-Sep-2022 19:20,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87812,23-Sep-2022 19:19,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87811,23-Sep-2022 19:18,49,Paid,TRUE,FALSE,0,49,USD,IN
87810,23-Sep-2022 19:18,1000,Paid,FALSE,FALSE,0,1000,USD,
87809,23-Sep-2022 19:18,10,Voided,FALSE,FALSE,10,0,USD,
87808,23-Sep-2022 19:17,10,Voided,FALSE,FALSE,10,0,USD,
87807,23-Sep-2022 19:17,1000,Voided,FALSE,FALSE,1000,0,USD,
87806,23-Sep-2022 19:16,50,Paid,FALSE,FALSE,0,50,USD,
87805,23-Sep-2022 19:15,98,Payment Due,TRUE,FALSE,98,0,USD,
87804,23-Sep-2022 19:11,49,Paid,TRUE,TRUE,0,49,USD,
87803,23-Sep-2022 19:05,39.2,Payment Due,TRUE,FALSE,39.2,0,USD,
87802,23-Sep-2022 19:02,10,Paid,FALSE,FALSE,0,10,USD,
87801,23-Sep-2022 19:01,185,Paid,FALSE,TRUE,0,185,USD,
87800,23-Sep-2022 19:01,12,Voided,FALSE,FALSE,12,0,USD,
87799,23-Sep-2022 19:00,98,Paid,TRUE,FALSE,0,0,USD,
87798,23-Sep-2022 18:59,1560,Paid,FALSE,FALSE,0,1132.34,USD,
87797,23-Sep-2022 18:59,185,Voided,FALSE,FALSE,185,0,USD,
87796,23-Sep-2022 18:56,10,Paid,FALSE,FALSE,0,10,USD,
87795,23-Sep-2022 18:55,10,Paid,FALSE,FALSE,0,10,USD,
87794,23-Sep-2022 18:54,500,Paid,FALSE,FALSE,0,500,USD,
87793,23-Sep-2022 18:53,500,Voided,FALSE,FALSE,500,0,USD,
87792,23-Sep-2022 18:53,98,Payment Due,TRUE,FALSE,98,0,USD,
87791,23-Sep-2022 18:51,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87790,23-Sep-2022 18:51,20,Paid,FALSE,FALSE,0,20,USD,
87789,23-Sep-2022 18:51,20,Paid,FALSE,FALSE,0,20,USD,
87788,23-Sep-2022 18:48,10,Paid,FALSE,FALSE,0,10,USD,
87787,23-Sep-2022 18:48,10,Voided,FALSE,FALSE,10,0,USD,
87786,23-Sep-2022 18:47,10,Paid,FALSE,FALSE,0,10,USD,
87785,23-Sep-2022 18:47,20,Voided,FALSE,FALSE,20,0,USD,
87784,23-Sep-2022 18:47,20,Voided,FALSE,FALSE,20,0,USD,
87783,23-Sep-2022 18:46,10,Voided,FALSE,FALSE,10,0,USD,
87782,23-Sep-2022 18:45,30,Paid,FALSE,FALSE,0,30,USD,
87781,23-Sep-2022 18:45,30,Voided,FALSE,FALSE,30,0,USD,
87780,23-Sep-2022 18:44,30,Paid,FALSE,FALSE,0,30,USD,
87779,23-Sep-2022 18:43,20,Paid,FALSE,FALSE,0,20,USD,
87778,23-Sep-2022 18:42,20,Voided,FALSE,FALSE,20,0,USD,
87777,23-Sep-2022 18:41,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87776,23-Sep-2022 18:41,100,Paid,FALSE,FALSE,0,100,USD,
87775,23-Sep-2022 18:40,100,Voided,FALSE,FALSE,100,0,USD,
87774,23-Sep-2022 18:40,30,Paid,FALSE,FALSE,0,30,USD,
87773,23-Sep-2022 18:40,20,Paid,FALSE,FALSE,0,20,USD,
87772,23-Sep-2022 18:38,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87771,23-Sep-2022 18:37,30,Voided,FALSE,FALSE,30,0,USD,
87770,23-Sep-2022 18:35,30,Voided,FALSE,FALSE,30,0,USD,
87769,23-Sep-2022 18:34,799,Paid,TRUE,TRUE,0,799,HKD,
87768,23-Sep-2022 18:34,49,Payment Due,TRUE,FALSE,49,0,USD,
87767,23-Sep-2022 18:33,30,Paid,FALSE,FALSE,0,30,USD,
87765,23-Sep-2022 18:32,100,Voided,FALSE,FALSE,100,0,USD,
87766,23-Sep-2022 18:32,30,Voided,FALSE,FALSE,30,0,USD,
87764,23-Sep-2022 18:30,30,Paid,FALSE,FALSE,0,30,USD,
87763,23-Sep-2022 18:30,300,Voided,FALSE,FALSE,300,0,USD,
87762,23-Sep-2022 18:29,30,Voided,FALSE,FALSE,30,0,USD,
87761,23-Sep-2022 18:27,50,Paid,FALSE,FALSE,0,50,USD,
87760,23-Sep-2022 18:26,30,Paid,FALSE,FALSE,0,30,USD,
87759,23-Sep-2022 18:26,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87758,23-Sep-2022 18:25,30,Voided,FALSE,FALSE,30,0,USD,
87757,23-Sep-2022 18:25,50,Paid,FALSE,FALSE,0,50,USD,
87756,23-Sep-2022 18:22,15,Voided,FALSE,FALSE,15,0,USD,
87755,23-Sep-2022 18:19,30,Voided,FALSE,FALSE,30,0,USD,
87754,23-Sep-2022 18:18,30,Paid,FALSE,FALSE,0,30,USD,
87753,23-Sep-2022 18:18,10,Paid,FALSE,TRUE,0,10,USD,
87752,23-Sep-2022 18:16,30,Voided,FALSE,FALSE,30,0,USD,
87751,23-Sep-2022 18:16,10,Voided,FALSE,FALSE,10,0,USD,
87750,23-Sep-2022 18:15,49,Paid,TRUE,FALSE,0,49,USD,IN
87749,23-Sep-2022 18:14,49,Paid,TRUE,FALSE,0,49,USD,
87748,23-Sep-2022 18:14,30,Paid,FALSE,FALSE,0,30,USD,
87747,23-Sep-2022 18:13,20,Voided,FALSE,FALSE,20,0,USD,
87746,23-Sep-2022 18:13,20,Paid,FALSE,FALSE,0,20,USD,
87745,23-Sep-2022 18:12,20,Voided,FALSE,FALSE,20,0,USD,
87744,23-Sep-2022 18:12,10,Paid,FALSE,FALSE,0,10,USD,
87743,23-Sep-2022 18:12,30,Voided,FALSE,FALSE,30,0,USD,
87742,23-Sep-2022 18:11,10,Voided,FALSE,FALSE,10,0,USD,
87741,23-Sep-2022 18:11,98,Payment Due,TRUE,FALSE,98,0,USD,
87740,23-Sep-2022 18:08,10,Paid,FALSE,FALSE,0,10,USD,
87739,23-Sep-2022 18:07,100,Paid,FALSE,FALSE,0,100,USD,
87738,23-Sep-2022 18:07,10,Voided,FALSE,FALSE,10,0,USD,
87737,23-Sep-2022 18:05,100,Voided,FALSE,FALSE,100,0,USD,
87736,23-Sep-2022 18:04,10,Paid,FALSE,FALSE,0,10,USD,
87735,23-Sep-2022 18:03,10,Voided,FALSE,FALSE,10,0,USD,
87734,23-Sep-2022 18:01,0,Paid,TRUE,TRUE,0,0,INR,
87733,23-Sep-2022 18:00,30,Paid,FALSE,FALSE,0,30,USD,
87732,23-Sep-2022 17:56,31.36,Paid,TRUE,TRUE,0,31.36,USD,
87731,23-Sep-2022 17:55,3828,Paid,TRUE,TRUE,0,3828,HKD,
87730,23-Sep-2022 17:55,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87729,23-Sep-2022 17:54,10,Paid,FALSE,FALSE,0,10,USD,
87728,23-Sep-2022 17:53,100,Voided,FALSE,FALSE,100,0,USD,
87727,23-Sep-2022 17:53,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87726,23-Sep-2022 17:50,30,Voided,FALSE,FALSE,30,0,USD,
87725,23-Sep-2022 17:45,50,Paid,FALSE,FALSE,0,50,USD,
87724,23-Sep-2022 17:45,10,Voided,FALSE,FALSE,10,0,USD,
87723,23-Sep-2022 17:44,50,Voided,FALSE,FALSE,50,0,USD,
87722,23-Sep-2022 17:42,55,Paid,FALSE,FALSE,0,55,USD,
87721,23-Sep-2022 17:40,20,Paid,FALSE,FALSE,0,20,USD,
87720,23-Sep-2022 17:39,55,Voided,FALSE,FALSE,55,0,USD,
87719,23-Sep-2022 17:39,49,Paid,TRUE,TRUE,0,49,USD,
87718,23-Sep-2022 17:38,49,Payment Due,TRUE,FALSE,49,0,USD,
87717,23-Sep-2022 17:38,49,Paid,TRUE,FALSE,0,49,USD,
87716,23-Sep-2022 17:36,30,Voided,FALSE,FALSE,30,0,USD,
87715,23-Sep-2022 17:35,50,Paid,FALSE,FALSE,0,50,USD,
87714,23-Sep-2022 17:34,20,Voided,FALSE,FALSE,20,0,USD,
87713,23-Sep-2022 17:34,30,Paid,FALSE,FALSE,0,30,USD,
87712,23-Sep-2022 17:32,30,Voided,FALSE,FALSE,30,0,USD,
87711,23-Sep-2022 17:31,100,Paid,FALSE,TRUE,0,100,USD,
87710,23-Sep-2022 17:30,20,Paid,FALSE,FALSE,0,20,USD,IN
87709,23-Sep-2022 17:30,15,Paid,FALSE,TRUE,0,15,USD,
87708,23-Sep-2022 17:30,50,Paid,FALSE,FALSE,0,50,USD,
87707,23-Sep-2022 17:29,20,Voided,FALSE,FALSE,20,0,USD,IN
87706,23-Sep-2022 17:29,15,Paid,FALSE,FALSE,0,15,USD,
87705,23-Sep-2022 17:29,15,Voided,FALSE,FALSE,15,0,USD,
87704,23-Sep-2022 17:28,25,Paid,FALSE,FALSE,0,25,USD,
87703,23-Sep-2022 17:28,50,Voided,FALSE,FALSE,50,0,USD,
87702,23-Sep-2022 17:27,10,Paid,FALSE,FALSE,0,10,USD,
87701,23-Sep-2022 17:26,25,Voided,FALSE,FALSE,25,0,USD,
87700,23-Sep-2022 17:26,100,Voided,FALSE,FALSE,100,0,USD,
87699,23-Sep-2022 17:26,8700,Voided,TRUE,FALSE,8700,0,INR,
87698,23-Sep-2022 17:24,30,Voided,FALSE,FALSE,30,0,USD,
87697,23-Sep-2022 17:23,0,Paid,FALSE,FALSE,0,0,USD,
87696,23-Sep-2022 17:22,10,Voided,FALSE,FALSE,10,0,USD,
87695,23-Sep-2022 17:22,196,Payment Due,TRUE,FALSE,196,0,USD,
87694,23-Sep-2022 17:22,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87693,23-Sep-2022 17:21,20,Paid,FALSE,FALSE,0,20,USD,
87692,23-Sep-2022 17:20,2900,Payment Due,TRUE,FALSE,2900,0,INR,
87691,23-Sep-2022 17:20,20,Paid,FALSE,FALSE,0,20,USD,
87690,23-Sep-2022 17:20,20,Voided,FALSE,FALSE,20,0,USD,
87689,23-Sep-2022 17:17,50,Paid,FALSE,FALSE,0,50,USD,
87688,23-Sep-2022 17:16,20,Voided,FALSE,FALSE,20,0,USD,
87687,23-Sep-2022 17:15,0,Paid,FALSE,FALSE,0,0,USD,
87686,23-Sep-2022 17:14,20,Paid,FALSE,FALSE,0,20,USD,
87685,23-Sep-2022 17:14,50,Voided,FALSE,FALSE,50,0,USD,
87683,23-Sep-2022 17:12,10,Paid,FALSE,TRUE,0,10,USD,
87684,23-Sep-2022 17:12,10,Paid,FALSE,FALSE,0,10,USD,
87682,23-Sep-2022 17:11,49,Payment Due,TRUE,FALSE,49,0,USD,
87681,23-Sep-2022 17:09,20.2,Voided,FALSE,FALSE,20.2,0,USD,
87680,23-Sep-2022 17:09,10,Voided,FALSE,FALSE,10,0,USD,
87679,23-Sep-2022 17:08,20,Paid,FALSE,TRUE,0,20,USD,
87678,23-Sep-2022 17:06,50,Paid,FALSE,TRUE,0,50,USD,
87677,23-Sep-2022 17:06,10.2,Voided,FALSE,FALSE,10.2,0,USD,
87676,23-Sep-2022 17:05,20,Voided,FALSE,FALSE,20,0,USD,
87675,23-Sep-2022 17:04,150,Paid,FALSE,FALSE,0,150,USD,
87674,23-Sep-2022 17:04,150,Voided,FALSE,FALSE,150,0,USD,
87673,23-Sep-2022 17:03,30,Voided,FALSE,FALSE,30,0,USD,
87672,23-Sep-2022 16:59,399,Payment Due,TRUE,FALSE,399,0,HKD,
87671,23-Sep-2022 16:58,0.2,Voided,FALSE,FALSE,0.2,0,USD,
87670,23-Sep-2022 16:57,49,Paid,TRUE,FALSE,0,49,USD,
87669,23-Sep-2022 16:55,49,Payment Due,TRUE,FALSE,49,0,USD,
87668,23-Sep-2022 16:53,2900,Paid,TRUE,FALSE,0,2900,INR,
87667,23-Sep-2022 16:50,200,Paid,FALSE,FALSE,0,200,USD,
87666,23-Sep-2022 16:50,49,Paid,TRUE,TRUE,0,49,USD,
87665,23-Sep-2022 16:50,200,Voided,FALSE,FALSE,200,0,USD,
87664,23-Sep-2022 16:45,10,Paid,FALSE,FALSE,0,10,USD,
87663,23-Sep-2022 16:45,10,Voided,FALSE,FALSE,10,0,USD,
87662,23-Sep-2022 16:42,10,Voided,FALSE,FALSE,10,0,USD,
87661,23-Sep-2022 16:42,49,Paid,TRUE,TRUE,0,49,USD,
87660,23-Sep-2022 16:41,25,Voided,FALSE,FALSE,25,0,USD,
87659,23-Sep-2022 16:40,49,Paid,TRUE,FALSE,0,49,USD,
87658,23-Sep-2022 16:39,10,Voided,FALSE,FALSE,10,0,USD,
87657,23-Sep-2022 16:38,10,Voided,FALSE,FALSE,10,0,USD,
87656,23-Sep-2022 16:35,0,Paid,TRUE,FALSE,0,0,INR,
87655,23-Sep-2022 16:34,50,Voided,FALSE,FALSE,50,0,USD,
87654,23-Sep-2022 16:33,25,Paid,FALSE,FALSE,0,25,USD,
